Incident ID,Incident Date/Time,Agency,Incident Type,Town of Incident,County of Incident,County of Arrest,Arrest Statute,Arresting Agency,Arrestee Gender,Arrestee Age,Count
15A302664,06/06/2015 12:10:00 AM,VSP: Middlesex,Drive/Operate Under Influence|Accident - Property,Duxbury,Washington,Washington,23V1201,VSP: Middlesex,Male,64,1
15A202550,06/06/2015 03:25:00 PM,VSP: Saint Albans,Accident - Property|Drive/Operate Under Influence|C&N Operation,Fairfax,Franklin,Franklin,23V1201,VSP: Saint Albans,Male,27,1
15C103090,06/06/2015 04:40:00 PM,VSP: Rutland,Accident - Injury|Drive/Operate Under Influence,Sudbury,Rutland,Rutland,23V1201,VSP: Rutland,Male,37,1
15A202555,06/07/2015 03:27:00 AM,VSP: Saint Albans,Drive/Operate Under Influence|Accident - Property,Fairfax,Franklin,Franklin,23V1201,VSP: Saint Albans,Male,21,1
15C301676,06/07/2015 05:41:00 PM,VSP: Shaftsbury,Drive/Operate Under Influence|Accident - Property,Pownal,Bennington,Bennington,23V1201,VSP: Shaftsbury,Male,20,1
15D302327,06/09/2015 07:54:00 PM,VSP: Royalton,Drive/Operate Under Influence|Accident - Property,Hartland,Windsor,Windsor,23V1201,VSP: Royalton,Female,58,1
15B101659,06/11/2015 04:45:00 PM,VSP: Saint Johnsbury,Accident - Injury|Drive/Operate Under Influence|Child Abuse/Neglect/Cruelty|C&N Operation,Waterford,Caledonia,Caledonia,23V1201,VSP: Saint Johnsbury,Female,25,1
15B301201,06/12/2015 10:42:00 PM,VSP: Bradford,Accident - Property|Drive/Operate Under Influence,Topsham,Orange,Orange,23V1201,VSP: Bradford,Female,48,1
15B201873,06/13/2015 03:53:00 AM,VSP: Derby,Drive/Operate Under Influence|Accident - Property,Newport City,Orleans,Orleans,23V1201,VSP: Derby,Male,22,1
15A302802,06/13/2015 01:30:00 PM,VSP: Middlesex,Drive/Operate Under Influence|Accident - Property,Waterbury,Washington,Washington,23V1201,VSP: Middlesex,Male,28,1
15C201837,06/17/2015 05:53:00 PM,VSP: New Haven,Drive/Operate Under Influence|Accident - Fatal,Ferrisburgh,Addison,Addison,23V1201,VSP: New Haven,Female,37,1
15A103085,06/17/2015 08:07:00 PM,VSP: Williston,Accident - Property|Drive/Operate Under Influence,Cambridge,Lamoille,Lamoille,23V1201,VSP: Williston,Male,73,1
15C103379,06/17/2015 10:30:00 PM,VSP: Rutland,Drive/Operate Under Influence|Accident - Property,Tinmouth,Rutland,Rutland,23V1201,VSP: Rutland,Male,64,1
15C301808,06/18/2015 11:59:00 AM,VSP: Shaftsbury,Drive/Operate Under Influence|Accident - Property|Traffic Stop,Readsboro,Bennington,Bennington,23V1201,VSP: Shaftsbury,Male,42,1
15A202817,06/20/2015 12:59:00 AM,VSP: Saint Albans,Accident - Property|Drive/Operate Under Influence,Berkshire,Franklin,Franklin,23V1201,VSP: Saint Albans,Male,34,1
15A202824,06/20/2015 01:37:00 PM,VSP: Saint Albans,Drive/Operate Under Influence|C&N Operation|Violate Conditions of Release|Accident - Property|Accident - Property,Berkshire,Franklin,Franklin,23V1201,VSP: Saint Albans,Male,21,1
15A202839,06/20/2015 09:36:00 PM,VSP: Saint Albans,Drive/Operate Under Influence|Accident - Property,Fletcher,Franklin,Franklin,23V1201,VSP: Saint Albans,Male,49,1
15D201620,06/21/2015 05:59:00 PM,VSP: Brattleboro,Drive/Operate Under Influence|Accident - Property,Guilford,Windham,Windham,23V1201A2#2,VSP: Brattleboro,Female,70,1
15B202084,06/26/2015 05:10:00 AM,VSP: Derby,Accident - Property|Drive/Operate Under Influence|DLS|Recovered Stolen Property|Vandalism,Coventry,Orleans,Orleans,23V1201,VSP: Derby,Female,36,1
15A103282,06/26/2015 09:38:00 PM,VSP: Williston,Accident - Property|Drive/Operate Under Influence,Milton,Chittenden,Chittenden,23V1201,VSP: Williston,Female,52,1
15B101818,06/26/2015 11:00:00 PM,VSP: Saint Johnsbury,Drive/Operate Under Influence|Accident - Property,St. Johnsbury,Caledonia,Caledonia,23V1201,VSP: Saint Johnsbury,Female,24,1
15C301931,06/28/2015 12:20:00 AM,VSP: Shaftsbury,Drive/Operate Under Influence|Accident - Property,Pownal,Bennington,Bennington,23V1201,VSP: Shaftsbury,Female,58,1
15C301932,06/28/2015 01:57:00 AM,VSP: Shaftsbury,Accident - Injury|Drive/Operate Under Influence,Readsboro,Bennington,Bennington,23V1201,VSP: Shaftsbury,Male,55,1
15B202112,06/28/2015 08:20:00 AM,VSP: Derby,Accident - Injury|Drive/Operate Under Influence|DLS,Troy,Orleans,Orleans,23V1201,VSP: Derby,Male,55,1
15C202038,07/02/2015 09:30:00 PM,VSP: New Haven,Accident - Property|Drive/Operate Under Influence,Ferrisburgh,Addison,Addison,23V1201,VSP: New Haven,Male,58,1
15A103399,07/03/2015 12:19:00 AM,VSP: Williston,Accident - Property|Drive/Operate Under Influence,Williston,Chittenden,Chittenden,23V1201,VSP: Williston,Female,28,1
15C302020,07/03/2015 08:30:00 PM,VSP: Shaftsbury,Drive/Operate Under Influence|Accident - Other|Accident - Injury,Woodford,Bennington,Bennington,23V1201,VSP: Shaftsbury,Male,49,1
15B202169,07/04/2015 12:30:00 AM,VSP: Derby,Accident - Property|Drive/Operate Under Influence,Glover,Orleans,Orleans,23V1201,VSP: Derby,Male,37,1
15C103717,07/06/2015 02:32:00 AM,VSP: Rutland,Drive/Operate Under Influence|Accident - Property,Mount Holly,Rutland,Rutland,23V1201A2#2,VSP: Rutland,Female,46,1
15D201784,07/06/2015 07:08:00 AM,VSP: Brattleboro,Drive/Operate Under Influence|Accident - Property,Dummerston,Windham,Windham,23V1201,VSP: Brattleboro,Male,25,1
15B301382,07/06/2015 06:30:00 PM,VSP: Bradford,Drive/Operate Under Influence|Accident - Property,Newbury,Orange,Orange,23V1201B1#2/R,VSP: Bradford,Female,55,1
15C202102,07/06/2015 09:18:00 PM,VSP: New Haven,C&N Operation|Drive/Operate Under Influence|Accident - Injury,Bristol,Addison,Addison,23V1201,VSP: New Haven,Male,72,1
15A103504,07/07/2015 06:37:00 PM,VSP: Williston,Accident - Injury|Drive/Operate Under Influence,St. George,Chittenden,Chittenden,23V1201,VSP: Williston,Male,35,1
15D302823,07/11/2015 03:49:00 AM,VSP: Royalton,Accident - Property|Drive/Operate Under Influence|DLS,Unknown,Unknown,Unknown,23V1201,VSP: Royalton,Male,24,1
15B301440,07/12/2015 07:05:00 PM,VSP: Bradford,Drive/Operate Under Influence|Accident - Injury,Corinth,Orange,Orange,23V1201,VSP: Bradford,Male,57,1
15A203238,07/12/2015 08:39:00 PM,VSP: Saint Albans,Drive/Operate Under Influence|Accident - Injury,Grand Isle,Grand Isle,Grand Isle,23V1201,VSP: Saint Albans,Male,27,1
15A203240,07/12/2015 11:01:00 PM,VSP: Saint Albans,Drive/Operate Under Influence|Accident - Property,Georgia,Franklin,Franklin,23V1201,VSP: Saint Albans,Male,28,1
15A303345,07/13/2015 04:03:00 AM,VSP: Middlesex,Drive/Operate Under Influence|Accident - Property,Danville,Caledonia,Caledonia,23V1201,VSP: Middlesex,Female,34,1
15A303427,07/17/2015 02:14:00 PM,VSP: Other,Accident - Property|Drive/Operate Under Influence,Orange,Orange,Orange,23V1201,VSP: Headquarters,Female,63,1
15C202245,07/17/2015 10:01:00 PM,VSP: New Haven,Drive/Operate Under Influence|Accident - Property,Bristol,Addison,Addison,23V1201,VSP: New Haven,Male,33,1
15A303440,07/18/2015 01:51:00 AM,VSP: Middlesex,Accident - Property|Drive/Operate Under Influence,Duxbury,Washington,Washington,23V1201,VSP: Middlesex,Male,22,1
15B102053,07/18/2015 04:45:00 PM,VSP: Saint Johnsbury,Drive/Operate Under Influence|Child Abuse/Neglect/Cruelty|Accident - Property,St. Johnsbury,Caledonia,Caledonia,23V1201A2#2,VSP: Saint Johnsbury,Female,38,1
15C103976,07/18/2015 05:30:00 PM,VSP: Rutland,Drive/Operate Under Influence|Accident - Property|Traffic Stop,West Rutland,Rutland,Rutland,23V1201,VSP: Rutland,Male,46,1
15A303475,07/19/2015 03:25:00 PM,VSP: Middlesex,Drive/Operate Under Influence|Accident - Injury,Williamstown,Orange,Orange,23V1201,VSP: Middlesex,Male,57,1
15A203398,07/21/2015 01:14:00 PM,VSP: Saint Albans,Accident - Property|Drive/Operate Under Influence,Fairfax,Franklin,Franklin,23V1201,VSP: Saint Albans,Female,49,1
15A103839,07/25/2015 09:08:00 PM,VSP: Williston,Drive/Operate Under Influence|Accident - Property,Bolton,Chittenden,Chittenden,23V1201,VSP: Williston,Female,29,1
15C302308,07/25/2015 10:21:00 PM,VSP: Shaftsbury,Intoxicated Person|Disturbing the Peace|Trespassing|Drive/Operate Under Influence|Accident - Property,Shaftsbury,Bennington,Bennington,23V1201,VSP: Shaftsbury,Female,21,1
15A303602,07/26/2015 05:45:00 PM,VSP: Middlesex,Drive/Operate Under Influence|Accident - Property,Plainfield,Washington,Washington,23V1201,VSP: Middlesex,Male,67,1
15C302331,07/27/2015 12:44:00 PM,VSP: Shaftsbury,Accident - Property|Drive/Operate Under Influence|Traffic Stop,Pownal,Bennington,Bennington,23V1201,VSP: Shaftsbury,Male,67,1
15C202419,08/01/2015 09:37:00 PM,VSP: New Haven,Drive/Operate Under Influence|Accident - Property,Orwell,Addison,Addison,23V1201,VSP: New Haven,Female,54,1
15D303166,08/02/2015 05:10:00 AM,VSP: Royalton,Accident - Property|Drive/Operate Under Influence,Royalton,Windsor,Windsor,23V1201,VSP: Royalton,Male,23,1
15B301635,08/02/2015 09:05:00 PM,VSP: Bradford,Accident - Property|Drive/Operate Under Influence,Bradford,Orange,Orange,23V1201,VSP: Bradford,Female,54,1
15C104384,08/06/2015 05:17:00 PM,VSP: Rutland,Drive/Operate Under Influence|Accident - Property,Benson,Rutland,Rutland,23V1201A2#3,VSP: Rutland,Male,63,1
15D202109,08/06/2015 07:55:00 PM,VSP: Brattleboro,Accident - Property|Drive/Operate Under Influence|Traffic Stop|Traffic Stop,Jamaica,Windham,Windham,23V1201A1#4,VSP: Brattleboro,Male,39,1
15C104437,08/09/2015 03:07:00 AM,VSP: Rutland,Drive/Operate Under Influence|Accident - Injury,Clarendon,Rutland,Rutland,23V1201,VSP: Rutland,Male,25,1
15C302497,08/09/2015 10:48:00 AM,VSP: Shaftsbury,Drive/Operate Under Influence|Accident - Injury,Shaftsbury,Bennington,Bennington,23V1201A3#1,VSP: Shaftsbury,Male,59,1
15A104136,08/10/2015 05:36:00 PM,VSP: Williston,Accident - Property|K9|Other|Drive/Operate Under Influence|Drugs - Possession|Drugs - Other,Jericho,Chittenden,Chittenden,23V1201,VSP: Williston,Male,26,1
15C202578,08/14/2015 12:06:00 AM,VSP: New Haven,Drive/Operate Under Influence|Accident - Property,Addison,Addison,Addison,23V1201,VSP: New Haven,Male,34,1
15B301718,08/14/2015 02:00:00 AM,VSP: Bradford,Accident - Injury|Drive/Operate Under Influence,Vershire,Orange,Orange,23V1201A1#1,VSP: Bradford,Male,21,1
15D303369,08/14/2015 09:42:00 PM,VSP: Royalton,Drive/Operate Under Influence|Accident - Property,Rochester,Windsor,Windsor,23V1201,VSP: Royalton,Male,29,1
15B102392,08/15/2015 08:49:00 AM,VSP: Saint Johnsbury,Accident - Property|Drive/Operate Under Influence,Sheffield,Caledonia,Caledonia,23V1201,VSP: Saint Johnsbury,Female,61,1
15C202617,08/16/2015 05:22:00 PM,VSP: New Haven,Accident - Injury|C&N Operation|Violate Conditions of Release|Drive/Operate Under Influence,New Haven,Addison,Addison,23V1201A3#1,VSP: New Haven,Male,59,1
15D303401,08/16/2015 08:21:00 PM,VSP: Royalton,Accident - Injury|Drive/Operate Under Influence|Domestic Abuse Order Violation,Royalton,Windsor,Windsor,23V1201,VSP: Royalton,Female,41,1
15B301744,08/16/2015 10:10:00 PM,VSP: Bradford,Accident - Injury|Drive/Operate Under Influence,Ryegate,Caledonia,Caledonia,23V1201A1#2,VSP: Bradford,Male,42,1
15B102424,08/16/2015 11:42:00 PM,VSP: Saint Johnsbury,Drive/Operate Under Influence|Accident - Injury,St. Johnsbury,Caledonia,Caledonia,23V1201A1#1,VSP: Saint Johnsbury,Male,39,1
15A203914,08/18/2015 12:12:00 AM,VSP: Saint Albans,Accident - Injury|Drive/Operate Under Influence,Montgomery,Franklin,Franklin,23V1201,VSP: Saint Albans,Female,56,1
15D102664,08/20/2015 12:16:00 AM,VSP: Rockingham,Accident - Injury|Drive/Operate Under Influence,Rockingham,Windham,Windham,23V1201A1#1,VSP: Rockingham,Male,31,1
15D303486,08/21/2015 07:17:00 PM,VSP: Royalton,Drive/Operate Under Influence|DLS|Accident - Injury,Strafford,Orange,Orange,23V1201,VSP: Royalton,Male,26,1
15B102495,08/23/2015 02:15:00 PM,VSP: Saint Johnsbury,Drive/Operate Under Influence|Accident - Property,Burke,Caledonia,Caledonia,23V1201A3#1,VSP: Saint Johnsbury,Female,25,1
15B301838,08/27/2015 04:00:00 PM,VSP: Bradford,Accident - Injury|Drive/Operate Under Influence,Groton,Caledonia,Caledonia,23V1201A2#2,VSP: Bradford,Female,58,1
15A104486,08/28/2015 07:46:00 AM,VSP: Williston,Accident - Property|Drive/Operate Under Influence|Traffic Stop,Colchester,Chittenden,Chittenden,23V1201,VSP: Williston,Male,51,1
15A304247,08/29/2015 04:59:00 PM,VSP: Middlesex,Accident - Property|Drive/Operate Under Influence,Berlin,Washington,Washington,23V1201,VSP: Middlesex,Female,41,1
15A204226,09/03/2015 12:35:00 PM,VSP: Saint Albans,Accident - Fatal|C&N Operation|Drive/Operate Under Influence|Drugs - Possession,Swanton,Franklin,Franklin,23V1201A1#1/F,VSP: Saint Albans,Female,36,1
15C104953,09/03/2015 05:16:00 PM,VSP: Rutland,Drive/Operate Under Influence|Accident - Property,Shrewsbury,Rutland,Rutland,23V1201,VSP: Rutland,Female,31,1
15A104654,09/04/2015 06:14:00 PM,VSP: Williston,Accident - Property|Drive/Operate Under Influence,Unknown,Unknown,Unknown,23V1201,VSP: Williston,Female,60,1
15C105024,09/06/2015 02:23:00 AM,VSP: Rutland,Drive/Operate Under Influence|Accident - Injury,Benson,Rutland,Rutland,23V1201,VSP: Rutland,Male,43,1
15D303684,09/06/2015 04:25:00 AM,VSP: Royalton,Accident - Property|Drive/Operate Under Influence,Royalton,Windsor,Windsor,23V1201,VSP: Royalton,Male,27,1
15C302811,09/06/2015 06:31:00 AM,VSP: Shaftsbury,Drive/Operate Under Influence|Accident - Injury,Shaftsbury,Bennington,Bennington,23V1201,VSP: Shaftsbury,Female,31,1
15A204285,09/06/2015 05:29:00 PM,VSP: Saint Albans,Accident - Property|Drive/Operate Under Influence,Richford,Franklin,Franklin,23V1205,VSP: Saint Albans,Female,56,1
15A304473,09/11/2015 11:40:00 PM,VSP: Middlesex,Accident - Injury|Drive/Operate Under Influence,Williamstown,Orange,Orange,23V1201A2#2,VSP: Middlesex,Female,45,1
15D303769,09/12/2015 04:43:00 PM,VSP: Royalton,Accident - Other|Drive/Operate Under Influence,Rochester,Windsor,Windsor,23V1201,VSP: Royalton,Male,61,1
15A304484,09/12/2015 09:56:00 PM,VSP: Middlesex,Drive/Operate Under Influence|Accident - Injury,Fayston,Washington,Washington,23V1201,VSP: Middlesex,Male,24,1
15B102744,09/14/2015 09:40:00 PM,VSP: Saint Johnsbury,Accident - Injury|Drive/Operate Under Influence|Accident - Property|False Information to Police|Other|C&N Operation,Lyndon,Caledonia,Caledonia,23V1201,VSP: Saint Johnsbury,Male,25,1
15D303855,09/19/2015 03:21:00 PM,VSP: Royalton,Accident - Property|Drive/Operate Under Influence,Pomfret,Windsor,Windsor,23V1201,VSP: Royalton,Male,47,1
15B102794,09/19/2015 05:20:00 PM,VSP: Saint Johnsbury,Drive/Operate Under Influence|Accident - Property,Danville,Caledonia,Caledonia,23V1201,VSP: Saint Johnsbury,Male,33,1
15A104924,09/20/2015 09:54:00 PM,VSP: Williston,Drive/Operate Under Influence|Accident - Property|Accident - Property,Jericho,Chittenden,Chittenden,23V1201,VSP: Williston,Female,35,1
15D202555,09/21/2015 10:37:00 PM,VSP: Brattleboro,Accident - Property|Drive/Operate Under Influence,Townshend,Windham,Windham,23V1201A3#1,VSP: Brattleboro,Male,19,1
15A105027,09/27/2015 10:10:00 PM,VSP: Williston,Accident - Injury|Drive/Operate Under Influence|C&N Operation,Charlotte,Chittenden,Chittenden,23V1201,VSP: Williston,Male,26,1
15A304798,10/01/2015 12:00:00 AM,VSP: Middlesex,Drive/Operate Under Influence|Accident - Injury,Williamstown,Orange,Orange,23V1201,VSP: Middlesex,Male,22,1
15C105540,10/05/2015 07:29:00 PM,VSP: Rutland,Drive/Operate Under Influence|Accident - Property,Poultney,Rutland,Rutland,23V1201A2#4,VSP: Rutland,Female,48,1
15A105236,10/09/2015 01:37:00 PM,VSP: Williston,Drive/Operate Under Influence|Accident - Property,Cambridge,Lamoille,Lamoille,23V1201,VSP: Williston,Male,79,1
15D202695,10/10/2015 07:09:00 PM,VSP: Brattleboro,Accident - Injury|Drive/Operate Under Influence,Brookline,Windham,Windham,23V1205,VSP: Brattleboro,Female,39,1
15D103150,10/10/2015 10:33:00 PM,VSP: Rockingham,Accident - Property|Drive/Operate Under Influence|C&N Operation|Traffic Stop,Londonderry,Windham,Windham,23V1201,VSP: Rockingham,Male,40,1
15B203488,10/11/2015 01:05:00 AM,VSP: Derby,Drive/Operate Under Influence|Accident - Injury,Jay,Orleans,Orleans,23V1201,VSP: Derby,Male,26,1
15A204864,10/12/2015 04:05:00 PM,VSP: Saint Albans,Drive/Operate Under Influence|Accident - Property,Swanton,Franklin,Franklin,23V1201,VSP: Saint Albans,Female,22,1
15B302240,10/12/2015 08:08:00 PM,VSP: Bradford,Accident - Injury|Drive/Operate Under Influence,Bradford,Orange,Orange,23V1201A2#1,VSP: Bradford,Female,33,1
15B302240,10/12/2015 08:08:00 PM,VSP: Bradford,Drive/Operate Under Influence|Accident - Injury,Bradford,Orange,Orange,23V1201A2#1,VSP: Bradford,Female,33,1
15A305046,10/14/2015 11:54:00 PM,VSP: Middlesex,Drive/Operate Under Influence|Accident - Property,Fayston,Washington,Washington,23V1201B1#2/R,VSP: Middlesex,Male,24,1
15C105714,10/15/2015 02:09:00 AM,VSP: Rutland,Accident - Injury|Drive/Operate Under Influence,Killington,Rutland,Rutland,23V1201,VSP: Rutland,Male,36,1
15B203554,10/16/2015 11:28:00 PM,VSP: Derby,Drive/Operate Under Influence|Accident - Property|DLS,Brownington,Orleans,Orleans,23V1201A2#2,VSP: Derby,Male,29,1
15C105743,10/17/2015 01:17:00 AM,VSP: Rutland,Accident - Property|Drive/Operate Under Influence|C&N Operation,Poultney,Rutland,Rutland,23V1201,VSP: Rutland,Female,28,1
15C203298,10/18/2015 12:44:00 AM,VSP: New Haven,Accident - Property|Drive/Operate Under Influence|Accident - Property,New Haven,Addison,Addison,23V1201,VSP: New Haven,Female,22,1
15D202759,10/18/2015 02:45:00 AM,VSP: Brattleboro,Accident - Property|Drive/Operate Under Influence,Newfane,Windham,Windham,23V1201,VSP: Brattleboro,Female,28,1
15D202762,10/18/2015 09:00:00 PM,VSP: Brattleboro,Drive/Operate Under Influence|Accident - Injury,Whitingham,Windham,Windham,23V1201,VSP: Brattleboro,Male,25,1
15A204979,10/18/2015 10:30:00 PM,VSP: Saint Albans,Accident - Property|Drive/Operate Under Influence,Grand Isle,Grand Isle,Grand Isle,23V1201,VSP: Saint Albans,Male,20,1
15C105771,10/19/2015 01:38:00 AM,VSP: Rutland,Drive/Operate Under Influence|Accident - Property,Killington,Rutland,Rutland,23V1201,VSP: Rutland,Male,29,1
15A305158,10/21/2015 03:50:00 AM,VSP: Middlesex,Drive/Operate Under Influence|Accident - Injury,Waterbury,Washington,Washington,23V1205,VSP: Middlesex,Male,20,1
15A305158,10/21/2015 03:50:00 AM,VSP: Middlesex,Accident - Injury|Drive/Operate Under Influence,Waterbury,Washington,Washington,23V1205,VSP: Middlesex,Male,20,1
15A105468,10/22/2015 04:57:00 PM,VSP: Williston,Accident - Property|Accident - Property|Drive/Operate Under Influence|DLS|Other|Traffic Stop|Traffic Stop,Huntington,Chittenden,Chittenden,23V1201,VSP: Williston,Female,49,1
15A305205,10/24/2015 12:45:00 AM,VSP: Middlesex,Accident - Property|Drive/Operate Under Influence,Williamstown,Orange,Orange,23V1201,VSP: Middlesex,Male,19,1
15D103291,10/24/2015 10:56:00 PM,VSP: Rockingham,Accident - Property|Drive/Operate Under Influence,Peru,Bennington,Bennington,23V1201A1#1,VSP: Rockingham,Male,57,1
15B302325,10/25/2015 04:52:00 PM,VSP: Bradford,Drive/Operate Under Influence|Accident - Injury,West Fairlee,Orange,Orange,23V1201,VSP: Bradford,Female,36,1
15C203422,10/29/2015 01:20:00 PM,VSP: New Haven,Accident - Property|Drive/Operate Under Influence,New Haven,Addison,Addison,23V1201,VSP: New Haven,Male,52,1
15B302359,10/29/2015 05:00:00 PM,VSP: Bradford,Drive/Operate Under Influence|Accident - Property,Corinth,Orange,Orange,23V1201,VSP: Bradford,Female,46,1
15A205162,10/30/2015 03:32:00 PM,VSP: Saint Albans,Accident - Injury|Drive/Operate Under Influence,Swanton,Franklin,Franklin,23V1201A3#3,VSP: Saint Albans,Female,55,1
15B203749,10/30/2015 10:18:00 PM,VSP: Derby,Drive/Operate Under Influence|Accident - Property,Derby,Orleans,Orleans,23V1201,VSP: Derby,Female,73,1
15D202870,10/30/2015 11:31:00 PM,VSP: Brattleboro,Accident - Property|Drive/Operate Under Influence,Dummerston,Windham,Windham,23V1201,VSP: Brattleboro,Male,40,1
15A305297,10/31/2015 01:00:00 AM,VSP: Middlesex,Drive/Operate Under Influence|Accident - Property,Calais,Washington,Washington,23V1201,VSP: Middlesex,Male,31,1
15D304364,11/03/2015 02:54:00 PM,VSP: Royalton,Accident - Injury|Drive/Operate Under Influence,Braintree,Orange,Orange,23V1201,VSP: Royalton,Male,23,1
15A205297,11/07/2015 05:34:00 PM,VSP: Saint Albans,Accident - Property|Drive/Operate Under Influence|C&N Operation,Berkshire,Franklin,Franklin,23V1201,VSP: Saint Albans,Male,30,1
